,id,text,label,text_final
53,54,"['صباح', 'الخير', 'نسبه', 'سهم', 'البحري', 'موشر', 'خير', 'لكن', 'في', 'هذا', 'الصعود', 'اي', 'دخول', 'خلك', 'في', 'الاسهم', 'الرابحه', 'وخفيفه', 'صناعي', 'وخدمات']",1,"['صباح', 'خير', 'نسب', 'سهم', 'بحر', 'موشر', 'خير', 'لكن', 'في', 'هذا', 'صعود', 'اي', 'دخول', 'خلك', 'في', 'اسهم', 'رابحه', 'خفيف', 'صناع', 'خدم']"
54,55,"['الموشر', 'يخسر', 'جلسه', 'مستوى', 'الشركات', 'القياديه', 'تخسر', 'اثناء', 'وذلك', 'تقيبم', 'نتايج', 'الربع', 'الثالث', 'هوي', 'الموشر', 'سب', 'توقعات', 'متسرعه', 'واحتمالات', 'يفترض', 'ضبط', 'سلوك', 'السوق']",0,"['موشر', 'يخسر', 'جلس', 'مستوى', 'شرك', 'قياديه', 'تخسر', 'اثناء', 'وذل', 'تقيبم', 'نتايج', 'ربع', 'ثالث', 'هو', 'موشر', 'سب', 'توقع', 'متسرع', 'واحتمال', 'يفترض', 'ضبط', 'سلو', 'سوق']"
55,56,"['صعود', 'اليوم', 'اسهم', 'سوق', 'نمو', 'جماعي', 'بدون', 'استثناء', 'مع', 'ذالك', 'بعض', 'اسهم', 'القطاع', 'سيه', 'ماليا', 'لكن', 'صعد', 'الجميع', 'السب', 'خبر', 'تم', 'علي', 'هذا', 'القطاع', 'عام', 'وتبين', 'لنا', 'ان', 'الاهتمام', 'بالسوق', 'اداريا', 'افضل', 'لنا', 'من', 'الاهتمام', 'بالاسهم', 'نفسها', 'السوق', 'العام', 'قانون', 'حقوق', 'اولويه', 'دمر', 'السوق', 'ونحتاج', 'تعديل', 'افضل', 'مع', 'وجود', 'فرص']",1,"['صعود', 'يوم', 'اسهم', 'سوق', 'نمو', 'جماع', 'بدو', 'استثناء', 'مع', 'ذال', 'بعض', 'اسهم', 'قطاع', 'سيه', 'مال', 'لكن', 'صعد', 'جميع', 'السب', 'خبر', 'تم', 'عل', 'هذا', 'قطاع', 'عام', 'وتب', 'لنا', 'اهتمام', 'سوق', 'ادار', 'افضل', 'لنا', 'من', 'اهتمام', 'اسهم', 'نفس', 'سوق', 'عام', 'قانو', 'حقوق', 'اولو', 'دمر', 'سوق', 'نحتاج', 'تعديل', 'افضل', 'مع', 'جود', 'فرص']"
56,57,"['السوق', 'السعودي', 'ميت', 'دامغيا', 'ويضل', 'يعاني', 'تخبطات', 'وعبث', 'صانع', 'السوق']",0,"['سوق', 'سعود', 'ميت', 'دامغ', 'يضل', 'يعا', 'تخبط', 'عبث', 'صانع', 'سوق']"
57,58,"['لموبايلي', 'يتداول', 'اتجاه', 'هابط', 'قصير', 'الاجل', 'منطقه', 'الدعم', 'ومنطقه', 'المقاومه']",0,"['موبايل', 'يتداول', 'اتج', 'هابط', 'قصير', 'اجل', 'منطق', 'دعم', 'منطق', 'مقاومه']"
58,59,"['هذي', 'الاسهم', 'القياديه', 'بعد', 'علم', 'اكتاب', 'ارامكو', 'بيع', 'عشواي', 'بالمزاد', 'لايهمها', 'احترام', 'السوق']",0,"['هذ', 'اسهم', 'قياديه', 'بعد', 'علم', 'اكتاب', 'ارام', 'بيع', 'عشوا', 'مزاد', 'لا', 'احترام', 'سوق']"
59,60,"['السهم', 'يتداول', 'اتجاه', 'صاعد', 'المدى', 'المتوسط', 'ولدينا', 'مستوي', 'مقاومه', 'ومستوي', 'الدعم', 'حاله', 'اختراق', 'المقارمه', 'مستهد', 'حذر', 'كسر', 'الدعم']",1,"['سهم', 'يتداول', 'اتج', 'صاعد', 'مدى', 'متوسط', 'ولد', 'مستو', 'مقاوم', 'مست', 'دعم', 'حال', 'اختراق', 'مقارمه', 'مستهد', 'حذر', 'كسر', 'دعم']"
60,61,"['قالت', 'لكم', 'كلمه', 'يطلقها', 'يدعي', 'الفهم', 'بالتحليل', 'الفني', 'والمالي', 'بسوق', 'الاسهم', 'السعودي', 'اكبر', 'الجميع', 'كون', 'خارج', 'نطاق', 'التحليل', 'ويعتمد', 'مباشر', 'التالي', 'الاحداث', 'السياسيه', 'العوامل', 'الاقتصاديه', 'اشاعه', 'قرب', 'اكتاب', 'ارامك']",0,"['قال', 'لكم', 'كلم', 'يطلق', 'يدع', 'فهم', 'تحليل', 'الفن', 'مال', 'سوق', 'اسهم', 'سعود', 'اكبر', 'جميع', 'كون', 'خارج', 'نطاق', 'تحليل', 'يعتمد', 'مباشر', 'تال', 'احداث', 'سياسيه', 'عوامل', 'اقتصاديه', 'اشاع', 'قرب', 'اكتاب', 'ارام']"
61,62,"['احد', 'اسباب', 'نزول', 'الحالي', 'براي', 'ليس', 'بسب', 'ادراج', 'شركه', 'ارامكو', 'بل', 'بعدم', 'وجود', 'معلومات', 'كافيه', 'عن', 'الادراج', 'اسواق', 'المال', 'عالميا', 'توتر', 'اذا', 'الامور', 'لم', 'تكن', 'واضحه', 'لها', 'سنعرف', 'اكثر', 'عن', 'موضوع', 'الادراج', 'قريبا', 'و', 'شركه', 'ارامكو', 'العملاقه', 'سترفع', 'رايه', 'الملكه', 'عاليا', 'عالميا', 'وقت', 'الادراج', 'باذن', 'اله']",0,"['احد', 'اسباب', 'نزول', 'حال', 'برا', 'ليس', 'بسب', 'ادراج', 'شرك', 'ارام', 'بل', 'عدم', 'جود', 'معلوم', 'كاف', 'عن', 'ادراج', 'اسواق', 'مال', 'عالم', 'توتر', 'اذا', 'امور', 'لم', 'تكن', 'واضح', 'لها', 'سنعرف', 'اكثر', 'عن', 'موضوع', 'ادراج', 'قريب', 'شرك', 'ارام', 'عملاقه', 'سترفع', 'را', 'ملكه', 'عال', 'عالم', 'وقت', 'ادراج', 'باذ', 'اله']"
62,63,"['يتداول', 'موبايلي', 'اتجاه', 'صاعد', 'قصير', 'الاجل', 'يمثل', 'منطقه', 'كدعم', 'ومنطقه', 'كمقاومه']",1,"['يتداول', 'موبايل', 'اتج', 'صاعد', 'قصير', 'اجل', 'يمثل', 'منطق', 'كدعم', 'منطق', 'مقاوم']"
63,64,"['تصريحات', 'صندوق', 'النقد', 'الدولي', 'امس', 'ضغطت', 'كثيرا', 'على', 'السوق', 'متخوف', 'من', 'موضوع', 'ادراج', 'ارامكو', 'و', 'توفير', 'سيوله', 'لادراج', 'التركيز', 'على', 'الشركات', 'القياديه', 'ذات', 'المكرات', 'المنخفضه', 'و', 'نمو', 'الارباح', 'الجيد']",0,"['تصريح', 'صندوق', 'نقد', 'دول', 'امس', 'ضغط', 'كثير', 'على', 'سوق', 'متخوف', 'من', 'موضوع', 'ادراج', 'ارام', 'توفير', 'سيول', 'ادراج', 'تركيز', 'على', 'شرك', 'قياديه', 'ذات', 'مكر', 'منخفضه', 'نمو', 'ارباح', 'جيد']"
64,65,"['المتغيرات', 'والانهيار', 'بموشر', 'نزول', 'حاد', 'ومتواصل', 'جلسه', 'السوق', 'يخسر', 'خلال', 'جلسه', 'الموشر', 'يفقد', 'تحول', 'سوق', 'الاسهم', 'السعودي', 'الى', 'بيه', 'طاره', 'لمستثمر', 'ولمضارب', 'نتطلع', 'وضع', 'اليه', 'وحمايه', 'وايقاف', 'نزيف', 'السوق', 'النزول', 'المتواصل']",0,"['متغير', 'انهيار', 'موشر', 'نزول', 'حاد', 'متواصل', 'جلس', 'سوق', 'يخسر', 'خلال', 'جلس', 'موشر', 'يفقد', 'تحول', 'سوق', 'اسهم', 'سعود', 'الى', 'بيه', 'طار', 'مستثمر', 'مضارب', 'نتطلع', 'وضع', 'اليه', 'حما', 'وايقاف', 'نزيف', 'سوق', 'نزول', 'متواصل']"
65,66,"['يتداول', 'جازادكو', 'اتجاه', 'هابط', 'مايل', 'لعرضي', 'قصير', 'الاجل', 'منطقه', 'الدعم', 'منطقه', 'المقاومه']",0,"['يتداول', 'جازاد', 'اتج', 'هابط', 'مايل', 'لعرض', 'قصير', 'اجل', 'منطق', 'دعم', 'منطق', 'مقاومه']"
66,67,"['انهى', 'نمو', 'جلسه', 'امس', 'الاحد', 'ارتفاع', 'وسط', 'تداولات', 'بلغت', 'قيمتها', 'الاجماليه', 'ارتفع', 'موشر', 'نمو', 'حد', 'اعلى']",1,"['انهى', 'نمو', 'جلس', 'امس', 'احد', 'ارتفاع', 'وسط', 'تداول', 'بلغ', 'قيم', 'اجماليه', 'ارتفع', 'موشر', 'نمو', 'حد', 'اعلى']"
67,68,"['انهى', 'موشر', 'جلسه', 'تراجع', 'م', 'ا', 'ادنى', 'اغلاق', 'اي', 'وسط', 'تداولات', 'قليله', 'مقارنه', 'بالجلسات', 'الماضيه', 'بلغت', 'قيمتها']",0,"['انهى', 'موشر', 'جلس', 'تراجع', 'ا', 'ادنى', 'اغلاق', 'اي', 'وسط', 'تداول', 'قليل', 'مقار', 'جلس', 'ماضيه', 'بلغ', 'قيم']"
68,69,"['انهى', 'موشر', 'السوق', 'الموازيه', 'نمو', 'جلسه', 'امس', 'الثلاثاء', 'تراجع', 'نقاط', 'نقاط', 'وسط', 'تداولات', 'بلغت', 'قيمتها', 'الاجماليه', 'تراجع', 'موشر', 'نمو', 'حد', 'اعلى']",0,"['انهى', 'موشر', 'سوق', 'موازيه', 'نمو', 'جلس', 'امس', 'ثلاثاء', 'تراجع', 'نقاط', 'نقاط', 'وسط', 'تداول', 'بلغ', 'قيم', 'اجماليه', 'تراجع', 'موشر', 'نمو', 'حد', 'اعلى']"
69,70,"['انهى', 'موشر', 'السوق', 'الموازيه', 'نمو', 'جلسه', 'امس', 'الثلاثاء', 'تراجع', 'نقاط', 'نقاط', 'وسط', 'تداولات', 'بلغت', 'قيمتها', 'الاجماليه', 'تراجع', 'موشر', 'نمو', 'حد', 'اعلى']",0,"['انهى', 'موشر', 'سوق', 'موازيه', 'نمو', 'جلس', 'امس', 'ثلاثاء', 'تراجع', 'نقاط', 'نقاط', 'وسط', 'تداول', 'بلغ', 'قيم', 'اجماليه', 'تراجع', 'موشر', 'نمو', 'حد', 'اعلى']"
70,71,"['انهى', 'موشر', 'السوق', 'الموازيه', 'نمو', 'جلسه', 'تراجع', 'وسط', 'تداولات', 'بلغت', 'الف', 'تراجع', 'موشر', 'نمو', 'حد', 'اعلى']",0,"['انهى', 'موشر', 'سوق', 'موازيه', 'نمو', 'جلس', 'تراجع', 'وسط', 'تداول', 'بلغ', 'الف', 'تراجع', 'موشر', 'نمو', 'حد', 'اعلى']"
71,72,"['ارتفعت', 'الاسهم', 'السعوديه', 'تداولات', 'الماضيه', 'مدعومه', 'بالاعلان', 'اتفاق', 'تجاري', 'جزي', 'الولايات', 'المتحده', 'والصين', 'بالاضافه', 'الى', 'تصريحات', 'ايجابيه', 'الريس', 'دونالد', 'ترامب', 'وحقت', 'الموشرات', 'الريسيه', 'مكاسب', 'اسبوعيه']",1,"['ارتفع', 'اسهم', 'سعوديه', 'تداول', 'ماضيه', 'مدعوم', 'اعل', 'اتفاق', 'تجار', 'جز', 'ولا', 'متحده', 'والص', 'اضافه', 'الى', 'تصريح', 'ايجاب', 'ريس', 'دونالد', 'ترامب', 'وحق', 'موشر', 'ريسيه', 'مكاسب', 'اسبوع']"
72,73,"['ي', 'اعلى', 'سعر', 'سنوي']",1,"['ي', 'اعلى', 'سعر', 'سنو']"
73,74,"['اغلق', 'ايجابيا', 'تحقيق', 'ارباح', 'نطاق', 'التداول', 'المتوقع', 'مستوى', 'الدعم', 'ومستوى', 'المقاومه', 'لتصلك', 'التحليلات', 'الاخبار', 'اضغط', 'التالي']",1,"['اغلق', 'ايجاب', 'تحقيق', 'ارباح', 'نطاق', 'تداول', 'متوقع', 'مستوى', 'دعم', 'مستوى', 'مقاومه', 'لتصل', 'تحليل', 'اخبار', 'اضغط', 'تال']"
74,75,"['ت', 'ادنى', 'سعر', 'سنوي']",0,"['ادنى', 'سعر', 'سنو']"
75,76,"['الاكثر', 'ضغطا', 'الموشر', 'العام', 'الاسهم', 'ال', 'انخفضت', 'جلسه', 'الراجحي', 'والاهلي', 'وسابك', 'الى', 'جانب', 'سامبا', 'والاتصالات', 'والانماء', 'وايضا', 'سافكو', 'والفرنسي']",0,"['اكثر', 'ضغط', 'موشر', 'عام', 'اسهم', 'انخفض', 'جلس', 'راجح', 'اهل', 'ساب', 'الى', 'جانب', 'سامب', 'اتصال', 'انماء', 'وايض', 'ساف', 'فرنس']"
76,77,"['ارباح', 'سهم', 'المتطوره', 'بيع', 'اليوم', 'على', 'اول', 'هدف', 'وباتظار', 'تحقيق', 'باقى', 'الاهداف', 'شراء', 'يوم', 'الخميس', 'بيع', 'هدف', 'اول', 'لمزيد', 'من', 'اسهم', 'النسبه', 'خاص']",1,"['ارباح', 'سهم', 'متطوره', 'بيع', 'يوم', 'على', 'اول', 'هدف', 'اتظار', 'تحقيق', 'اقى', 'اهداف', 'شراء', 'يوم', 'خميس', 'بيع', 'هدف', 'اول', 'مزيد', 'من', 'اسهم', 'نسبه', 'خاص']"
77,78,"['الاكثر', 'ضغطا', 'صافي', 'السيوله', 'اغلاق', 'جلسه', 'الانماء', 'والراجحي', 'والابحاث', 'والتسويق', 'الى', 'جانب', 'المراعي', 'وينساب', 'ودار', 'الاركان', 'والاتصالات', 'وسامبا']",0,"['اكثر', 'ضغط', 'صاف', 'سيوله', 'اغلاق', 'جلس', 'انماء', 'راجح', 'ابحاث', 'تسويق', 'الى', 'جانب', 'مراع', 'ينساب', 'دار', 'ارك', 'اتصال', 'سامب']"
78,79,"['ارباح', 'ارباح', 'وتوالى', 'الارباح', 'اليوم', 'مع', 'سهم', 'الاسماك', 'شراء', 'بيع', 'مبروك', 'لكل', 'الى', 'لحق', 'يدخل', 'معنا', 'بالسهم', 'وانتظروا', 'مزيد', 'من', 'الاسهم', 'على', 'الخاص']",1,"['ارباح', 'ارباح', 'توالى', 'ارباح', 'يوم', 'مع', 'سهم', 'اسماك', 'شراء', 'بيع', 'مبر', 'لكل', 'الى', 'لحق', 'يدخل', 'معن', 'سهم', 'وانتظر', 'مزيد', 'من', 'اسهم', 'على', 'خاص']"
79,80,['هبوط'],0,['هبوط']
80,81,"['مبروك', 'لكل', 'الى', 'فازوا', 'معنا', 'بربح', 'من', 'سهم', 'الدريس', 'شراء', 'يوم', 'الاحد', 'بيع', 'اليوم', 'الف', 'مبروك', 'لكل', 'الى', 'ربحوا', 'من', 'السهم', 'وان', 'شاء', 'اله', 'مزيد', 'ومزيد', 'من', 'الارباح']",1,"['مبر', 'لكل', 'الى', 'فازو', 'معن', 'ربح', 'من', 'سهم', 'دريس', 'شراء', 'يوم', 'احد', 'بيع', 'يوم', 'الف', 'مبر', 'لكل', 'الى', 'ربحو', 'من', 'سهم', 'وان', 'شاء', 'اله', 'مزيد', 'مزيد', 'من', 'ارباح']"
81,82,"['استمرارا', 'لتعزيز', 'المكاسب', 'بالمنطقه', 'السلبيه', 'صعد', 'السهم', 'وارباحه', 'الدعم', 'ومستوى', 'المقاومه', 'باقه', 'الخدمات', 'السوق', 'السعودي']",1,"['استمرار', 'تعزيز', 'مكاسب', 'منطقه', 'سلبيه', 'صعد', 'سهم', 'وارباح', 'دعم', 'مستوى', 'مقاومه', 'باق', 'خدم', 'سوق', 'سعود']"
82,83,"['مبروك', 'لسهم', 'التانى', 'اليوم', 'ربح', 'فى', 'سهم', 'اسمنت', 'تبوك', 'شراء', 'يوم', 'الاحد', 'بيع', 'اليوم', 'مبروك', 'الربح', 'الكبير', 'فى', 'جلستين', 'فقط', 'وانتظروا', 'المزيد', 'من', 'الارباح', 'لتوصيات', 'الذهبيه', 'على', 'الخاص', 'فقط']",1,"['مبر', 'لسهم', 'تانى', 'يوم', 'ربح', 'فى', 'سهم', 'اسمن', 'تبو', 'شراء', 'يوم', 'احد', 'بيع', 'يوم', 'مبر', 'ربح', 'كبير', 'فى', 'جلس', 'فقط', 'وانتظر', 'مزيد', 'من', 'ارباح', 'لتوص', 'ذهبيه', 'على', 'خاص', 'فقط']"
83,84,"['استمرارا', 'لتعزيز', 'المكاسب', 'بالمنطقه', 'السلبيه', 'صعد', 'السهم', 'وارباحه', 'الدعم', 'ومستوى', 'المقاومه', 'باقه', 'الخدمات', 'السوق', 'السعودي', 'الخاص']",1,"['استمرار', 'تعزيز', 'مكاسب', 'منطقه', 'سلبيه', 'صعد', 'سهم', 'وارباح', 'دعم', 'مستوى', 'مقاومه', 'باق', 'خدم', 'سوق', 'سعود', 'خاص']"
84,85,"['مبروك', 'لفايزين', 'اليوم', 'من', 'توصياتنا', 'سهم', 'الباحه', 'شراء', 'بيع', 'فى', 'نفس', 'الجلسه', 'الف', 'مبروك', 'الارباح', 'و', 'ومزيد', 'من', 'الاسهم', 'على', 'الخاص']",1,"['مبر', 'فايز', 'يوم', 'من', 'توص', 'سهم', 'باحه', 'شراء', 'بيع', 'فى', 'نفس', 'جلسه', 'الف', 'مبر', 'ارباح', 'مزيد', 'من', 'اسهم', 'على', 'خاص']"
85,86,"['يسير', 'صاعد', 'المدى', 'الطويل', 'وارتد', 'طفيف', 'موخرا', 'وعاد', 'مرتفعا', 'بارباح', 'الدعم', 'ومستوى', 'المقاومه']",1,"['يسير', 'صاعد', 'مدى', 'طويل', 'وارتد', 'طفيف', 'موخر', 'عاد', 'مرتفع', 'ارباح', 'دعم', 'مستوى', 'مقاومه']"
86,87,"['مع', 'نزول', 'السوق', 'واسهمنا', 'دايما', 'صعود', 'سهم', 'باتك', 'صعود', 'شراء', 'بيع', 'اله', 'يرزق', 'كل', 'ملاكه', 'الخير', 'وانتظروا', 'اسهم', 'ارباح', 'الى', 'يوم', 'الاحد', 'باذن', 'اله', 'تابعونا', 'على', 'الخاص']",1,"['مع', 'نزول', 'سوق', 'واس', 'دايم', 'صعود', 'سهم', 'بات', 'صعود', 'شراء', 'بيع', 'اله', 'يرزق', 'كل', 'ملا', 'خير', 'وانتظر', 'اسهم', 'ارباح', 'الى', 'يوم', 'احد', 'باذ', 'اله', 'تابع', 'على', 'خاص']"
87,88,"['تغلق', 'باعلى', 'مكاسب', 'يوميه', 'اسابيع']",1,"['تغلق', 'اعلى', 'مكاسب', 'يوم', 'اسابيع']"
88,89,"['نزول', 'فى', 'موشر', 'السوق', 'واسهمنا', 'دايما', 'صعود', 'مستمر', 'مع', 'سهم', 'الخدمات', 'الارضيه', 'مبروك', 'لكل', 'الرابحين', 'من', 'السهم', 'ومزيد', 'من', 'اسهم', 'النسبه', 'على', 'خاص']",1,"['نزول', 'فى', 'موشر', 'سوق', 'واس', 'دايم', 'صعود', 'مستمر', 'مع', 'سهم', 'خدم', 'ارضيه', 'مبر', 'لكل', 'رابح', 'من', 'سهم', 'مزيد', 'من', 'اسهم', 'نسبه', 'على', 'خاص']"
89,90,"['ترتفع', 'بدايه', 'الجلسه', 'ترقبا', 'لنتايج', 'المفاوضات', 'التجاريه']",1,"['ترتفع', 'بدا', 'جلسه', 'ترقب', 'نتايج', 'مفاوض', 'تجاريه']"
